vname,frame_no,flux_r,flux_g,flux_b,area_r,area_g,area_b,r0,g0,b0,r1,g1,b1,r2,g2,b2,r3,g3,b3,r4,g4,b4,r5,g5,b5,r6,g6,b6,r7,g7,b7,r8,g8,b8,r9,g9,b9,r10,g10,b10,r_seq,g_seq,b_seq
auroramaxHD_20180421_480p.mp4,1165,37475.0,901660.0,1492073.0,6501,46334,132319,6,7,8,6,6,8,6,6,8,7,6,8,8,8,10,10,9,11,11,12,13,10,9,11,12,13,14,14,16,15,15,17,17,[ 6  6  6  7  8 10 11 10 12 14 15],[ 7  6  6  6  8  9 12  9 13 16 17],[ 8  8  8  8 10 11 13 11 14 15 17]
auroramaxHD_20180421_480p.mp4,1166,53478.0,893113.0,1497112.0,7635,45910,132670,6,7,8,6,6,8,7,6,8,7,6,8,7,8,10,10,9,11,12,12,13,10,10,11,12,14,14,14,15,15,16,18,17,[ 6  6  7  7  7 10 12 10 12 14 16],[ 7  6  6  6  8  9 12 10 14 15 18],[ 8  8  8  8 10 11 13 11 14 15 17]
auroramaxHD_20180421_480p.mp4,1167,90874.0,855056.0,1445968.0,10735,42638,129360,7,6,8,7,6,8,7,6,8,7,6,8,9,8,10,10,9,11,12,11,12,10,11,12,11,13,13,14,16,15,15,17,17,[ 7  7  7  7  9 10 12 10 11 14 15],[ 6  6  6  6  8  9 11 11 13 16 17],[ 8  8  8  8 10 11 12 12 13 15 17]
auroramaxHD_20180421_480p.mp4,1168,93505.0,846247.0,1426436.0,11508,42177,128416,6,6,8,7,6,8,7,6,8,7,6,8,8,8,10,10,9,11,11,10,12,11,10,12,12,13,14,13,15,15,14,16,16,[ 6  7  7  7  8 10 11 11 12 13 14],[ 6  6  6  6  8  9 10 10 13 15 16],[ 8  8  8  8 10 11 12 12 14 15 16]
auroramaxHD_20180421_480p.mp4,1169,52821.0,889816.0,1438844.0,8222,45947,131031,6,6,8,7,6,8,7,6,8,7,6,8,7,8,10,10,9,11,10,10,11,10,10,12,11,13,13,13,15,15,14,16,16,[ 6  7  7  7  7 10 10 10 11 13 14],[ 6  6  6  6  8  9 10 10 13 15 16],[ 8  8  8  8 10 11 11 12 13 15 16]
auroramaxHD_20180421_480p.mp4,1170,34324.0,833908.0,1449099.0,5712,41797,133147,5,6,8,6,6,8,5,6,8,7,6,8,7,7,9,10,9,11,10,9,11,10,10,12,11,12,13,13,14,15,13,15,15,[ 5  6  5  7  7 10 10 10 11 13 13],[ 6  6  6  6  7  9  9 10 12 14 15],[ 8  8  8  8  9 11 11 12 13 15 15]
auroramaxHD_20180421_480p.mp4,1171,30328.0,814330.0,1463462.0,5345,40112,134403,5,6,8,5,6,8,5,6,8,6,6,8,7,7,9,9,8,10,10,9,11,10,10,12,10,11,13,13,15,15,13,15,15,[ 5  5  5  6  7  9 10 10 10 13 13],[ 6  6  6  6  7  8  9 10 11 15 15],[ 8  8  8  8  9 10 11 12 13 15 15]
auroramaxHD_20180421_480p.mp4,1172,37632.0,848230.0,1461248.0,6716,42485,133263,5,6,8,6,6,8,6,6,8,7,6,8,8,7,9,9,8,10,10,9,11,11,11,12,10,11,13,13,15,15,13,15,15,[ 5  6  6  7  8  9 10 11 10 13 13],[ 6  6  6  6  7  8  9 11 11 15 15],[ 8  8  8  8  9 10 11 12 13 15 15]
auroramaxHD_20180421_480p.mp4,1173,22951.0,843258.0,1476881.0,5463,41146,134160,6,6,8,5,6,8,5,6,8,5,6,8,8,7,9,9,8,10,10,10,12,11,10,12,10,11,13,13,15,15,13,15,15,[ 6  5  5  5  8  9 10 11 10 13 13],[ 6  6  6  6  7  8 10 10 11 15 15],[ 8  8  8  8  9 10 12 12 13 15 15]
auroramaxHD_20180421_480p.mp4,1174,30080.0,882309.0,1479352.0,6034,44176,134328,5,6,8,5,6,8,6,6,8,6,6,8,7,7,9,10,9,11,11,10,12,11,11,12,10,11,13,14,16,16,13,15,15,[ 5  5  6  6  7 10 11 11 10 14 13],[ 6  6  6  6  7  9 10 11 11 16 15],[ 8  8  8  8  9 11 12 12 13 16 15]
auroramaxHD_20180421_480p.mp4,1175,16935.0,878634.0,1428104.0,5407,42752,131767,6,6,8,6,6,8,6,6,8,5,6,8,6,7,9,9,9,11,10,11,13,11,11,12,10,12,13,14,17,16,13,15,15,[ 6  6  6  5  6  9 10 11 10 14 13],[ 6  6  6  6  7  9 11 11 12 17 15],[ 8  8  8  8  9 11 13 12 13 16 15]
auroramaxHD_20180421_480p.mp4,1176,12866.0,707226.0,1455324.0,5042,29195,130950,5,6,8,5,6,8,5,6,8,5,6,8,6,7,9,8,9,11,10,11,13,10,11,13,11,12,14,14,17,17,13,16,16,[ 5  5  5  5  6  8 10 10 11 14 13],[ 6  6  6  6  7  9 11 11 12 17 16],[ 8  8  8  8  9 11 13 13 14 17 16]
auroramaxHD_20180421_480p.mp4,1177,14761.0,662360.0,1506487.0,5049,25875,132817,5,6,8,5,6,8,5,6,8,5,6,8,7,7,9,9,9,11,10,10,13,9,10,12,10,11,13,14,17,17,13,15,17,[ 5  5  5  5  7  9 10  9 10 14 13],[ 6  6  6  6  7  9 10 10 11 17 15],[ 8  8  8  8  9 11 13 12 13 17 17]
auroramaxHD_20180421_480p.mp4,1178,12027.0,741127.0,1430142.0,4583,30385,130225,5,6,8,5,6,8,5,6,8,5,6,8,6,7,9,8,8,11,10,10,12,10,10,12,10,11,13,13,16,16,13,16,17,[ 5  5  5  5  6  8 10 10 10 13 13],[ 6  6  6  6  7  8 10 10 11 16 16],[ 8  8  8  8  9 11 12 12 13 16 17]
auroramaxHD_20180421_480p.mp4,1179,44863.0,868644.0,1454582.0,7285,39675,131470,6,6,8,6,6,8,7,6,8,7,6,8,8,7,9,10,9,11,11,11,13,11,10,12,11,11,13,13,15,15,15,17,17,[ 6  6  7  7  8 10 11 11 11 13 15],[ 6  6  6  6  7  9 11 10 11 15 17],[ 8  8  8  8  9 11 13 12 13 15 17]
auroramaxHD_20180421_480p.mp4,1180,8351.0,768918.0,1416738.0,3321,32665,131245,5,6,8,5,6,8,5,6,8,5,6,8,6,7,9,9,9,11,9,10,12,10,10,12,10,11,13,13,15,15,13,17,17,[ 5  5  5  5  6  9  9 10 10 13 13],[ 6  6  6  6  7  9 10 10 11 15 17],[ 8  8  8  8  9 11 12 12 13 15 17]
auroramaxHD_20180421_480p.mp4,1181,13756.0,660765.0,1569930.0,5327,24810,133969,6,6,8,5,6,8,5,6,8,5,6,8,6,7,9,9,9,11,10,10,13,10,10,13,10,11,13,13,14,16,14,16,17,[ 6  5  5  5  6  9 10 10 10 13 14],[ 6  6  6  6  7  9 10 10 11 14 16],[ 8  8  8  8  9 11 13 13 13 16 17]
auroramaxHD_20180421_480p.mp4,1182,7641.0,496339.0,1957410.0,3455,17522,142952,5,6,10,5,6,10,5,6,10,5,6,10,6,7,11,10,9,14,10,9,14,10,10,15,10,10,15,12,13,17,14,16,19,[ 5  5  5  5  6 10 10 10 10 12 14],[ 6  6  6  6  7  9  9 10 10 13 16],[10 10 10 10 11 14 14 15 15 17 19]
auroramaxHD_20180421_480p.mp4,1183,7244.0,342100.0,2250068.0,3561,12056,148137,5,6,10,6,6,10,6,6,10,6,6,10,7,6,10,10,9,15,10,9,16,11,10,16,12,10,17,12,12,19,15,16,22,[ 5  6  6  6  7 10 10 11 12 12 15],[ 6  6  6  6  6  9  9 10 10 12 16],[10 10 10 10 10 15 16 16 17 19 22]
auroramaxHD_20180421_480p.mp4,1184,9622.0,297818.0,2256637.0,4324,9221,148140,7,6,12,7,6,10,7,6,10,7,6,10,8,7,11,10,8,14,10,8,15,11,9,16,12,10,17,13,12,19,15,16,22,[ 7  7  7  7  8 10 10 11 12 13 15],[ 6  6  6  6  7  8  8  9 10 12 16],[12 10 10 10 11 14 15 16 17 19 22]
auroramaxHD_20180421_480p.mp4,1185,9089.0,220539.0,2424551.0,4075,6885,151152,7,6,12,7,6,11,7,6,11,7,6,12,8,6,13,10,8,15,10,8,15,11,9,16,13,11,18,13,12,19,15,16,22,[ 7  7  7  7  8 10 10 11 13 13 15],[ 6  6  6  6  6  8  8  9 11 12 16],[12 11 11 12 13 15 15 16 18 19 22]
auroramaxHD_20180421_480p.mp4,1186,11220.0,356863.0,2132769.0,4622,12184,145569,5,6,10,7,6,10,6,6,10,7,6,10,8,7,11,10,8,14,10,8,15,11,9,16,12,12,19,13,13,19,15,18,21,[ 5  7  6  7  8 10 10 11 12 13 15],[ 6  6  6  6  7  8  8  9 12 13 18],[10 10 10 10 11 14 15 16 19 19 21]
auroramaxHD_20180421_480p.mp4,1187,9944.0,582525.0,1638951.0,4445,23015,136599,5,6,10,5,6,8,5,6,8,5,6,8,6,7,11,8,8,12,9,9,13,9,10,14,12,13,15,12,14,16,15,17,19,[ 5  5  5  5  6  8  9  9 12 12 15],[ 6  6  6  6  7  8  9 10 13 14 17],[10  8  8  8 11 12 13 14 15 16 19]
auroramaxHD_20180421_480p.mp4,1188,21316.0,718489.0,1471298.0,5812,31621,132053,6,6,8,7,6,8,7,6,8,7,6,8,8,7,9,9,9,11,10,9,11,11,10,12,13,13,15,12,13,15,15,18,17,[ 6  7  7  7  8  9 10 11 13 12 15],[ 6  6  6  6  7  9  9 10 13 13 18],[ 8  8  8  8  9 11 11 12 15 15 17]
auroramaxHD_20180421_480p.mp4,1189,11672.0,812917.0,1395279.0,4546,39087,130701,5,6,8,5,6,8,5,6,8,5,6,8,6,7,9,9,8,10,9,9,11,10,10,12,12,14,15,12,13,15,15,18,16,[ 5  5  5  5  6  9  9 10 12 12 15],[ 6  6  6  6  7  8  9 10 14 13 18],[ 8  8  8  8  9 10 11 12 15 15 16]
auroramaxHD_20180421_480p.mp4,1190,25613.0,795293.0,1472874.0,6165,37263,133304,6,6,8,7,6,8,7,6,8,6,6,8,7,7,9,9,8,10,9,8,10,11,10,12,14,16,16,13,15,15,15,17,17,[ 6  7  7  6  7  9  9 11 14 13 15],[ 6  6  6  6  7  8  8 10 16 15 17],[ 8  8  8  8  9 10 10 12 16 15 17]
auroramaxHD_20180421_480p.mp4,1191,42992.0,815742.0,1495523.0,7397,39492,133290,7,6,8,7,6,8,7,6,8,6,6,8,8,7,9,10,9,11,10,9,11,11,10,12,16,18,18,13,15,16,15,17,17,[ 7  7  7  6  8 10 10 11 16 13 15],[ 6  6  6  6  7  9  9 10 18 15 17],[ 8  8  8  8  9 11 11 12 18 16 17]
auroramaxHD_20180421_480p.mp4,1192,30884.0,832343.0,1441227.0,5910,41328,132058,5,6,8,5,6,8,5,6,8,5,6,8,6,6,8,10,9,11,9,8,10,11,10,12,17,19,18,14,16,16,15,17,16,[ 5  5  5  5  6 10  9 11 17 14 15],[ 6  6  6  6  6  9  8 10 19 16 17],[ 8  8  8  8  8 11 10 12 18 16 16]
auroramaxHD_20180421_480p.mp4,1193,34500.0,835835.0,1451495.0,5767,41967,132131,5,6,8,5,6,8,5,6,8,5,6,8,6,7,9,10,9,11,9,8,10,11,10,12,18,20,18,14,16,15,15,17,17,[ 5  5  5  5  6 10  9 11 18 14 15],[ 6  6  6  6  7  9  8 10 20 16 17],[ 8  8  8  8  9 11 10 12 18 15 17]
auroramaxHD_20180421_480p.mp4,1194,31527.0,834662.0,1470222.0,6033,41665,132817,6,6,8,5,6,8,5,6,8,5,6,8,6,7,9,10,9,11,9,8,10,10,10,12,17,19,18,15,17,16,15,17,17,[ 6  5  5  5  6 10  9 10 17 15 15],[ 6  6  6  6  7  9  8 10 19 17 17],[ 8  8  8  8  9 11 10 12 18 16 17]
auroramaxHD_20180421_480p.mp4,1195,66266.0,851301.0,1514507.0,7957,42742,133688,7,6,8,6,6,8,7,6,8,7,6,8,7,7,9,10,9,11,9,8,10,11,10,12,17,19,18,18,19,17,15,17,17,[ 7  6  7  7  7 10  9 11 17 18 15],[ 6  6  6  6  7  9  8 10 19 19 17],[ 8  8  8  8  9 11 10 12 18 17 17]
auroramaxHD_20180421_480p.mp4,1196,27531.0,884149.0,1477871.0,4762,45395,133213,5,6,8,5,6,8,6,6,8,5,6,8,5,6,8,10,10,12,9,8,10,10,10,12,17,19,18,19,22,18,14,16,16,[ 5  5  6  5  5 10  9 10 17 19 14],[ 6  6  6  6  6 10  8 10 19 22 16],[ 8  8  8  8  8 12 10 12 18 18 16]
auroramaxHD_20180421_480p.mp4,1197,31898.0,854217.0,1479334.0,5666,43083,132896,6,6,8,5,6,8,5,6,8,7,6,8,6,7,9,11,10,12,9,8,10,10,9,11,16,18,18,19,22,19,15,17,16,[ 6  5  5  7  6 11  9 10 16 19 15],[ 6  6  6  6  7 10  8  9 18 22 17],[ 8  8  8  8  9 12 10 11 18 19 16]
auroramaxHD_20180421_480p.mp4,1198,38280.0,856128.0,1516756.0,5799,43889,134989,6,6,8,5,6,8,6,6,8,6,6,8,7,7,9,11,10,12,9,8,10,10,9,11,16,18,18,19,21,19,15,17,16,[ 6  5  6  6  7 11  9 10 16 19 15],[ 6  6  6  6  7 10  8  9 18 21 17],[ 8  8  8  8  9 12 10 11 18 19 16]
auroramaxHD_20180421_480p.mp4,1199,43291.0,830172.0,1500669.0,6972,42222,133506,6,6,8,5,6,8,6,6,8,7,6,8,8,7,9,11,10,12,9,9,11,10,9,11,16,18,17,18,20,19,16,18,17,[ 6  5  6  7  8 11  9 10 16 18 16],[ 6  6  6  6  7 10  9  9 18 20 18],[ 8  8  8  8  9 12 11 11 17 19 17]
auroramaxHD_20180421_480p.mp4,1200,71170.0,785014.0,1526820.0,9022,39175,133404,7,6,8,7,6,8,7,6,8,7,6,8,8,7,9,11,10,13,10,9,11,10,9,11,15,17,17,19,21,18,16,18,17,[ 7  7  7  7  8 11 10 10 15 19 16],[ 6  6  6  6  7 10  9  9 17 21 18],[ 8  8  8  8  9 13 11 11 17 18 17]
auroramaxHD_20180421_480p.mp4,1201,48435.0,811187.0,1505477.0,6521,41930,134280,6,6,8,5,6,8,6,6,8,5,6,8,7,7,9,10,10,12,10,9,11,10,9,11,15,17,17,19,21,18,15,17,17,[ 6  5  6  5  7 10 10 10 15 19 15],[ 6  6  6  6  7 10  9  9 17 21 17],[ 8  8  8  8  9 12 11 11 17 18 17]
auroramaxHD_20180421_480p.mp4,1202,80473.0,770565.0,1478589.0,10126,39657,131884,6,6,8,5,6,8,7,6,8,7,6,8,8,7,9,11,10,12,10,9,11,10,9,11,15,17,16,19,21,18,15,17,17,[ 6  5  7  7  8 11 10 10 15 19 15],[ 6  6  6  6  7 10  9  9 17 21 17],[ 8  8  8  8  9 12 11 11 16 18 17]
auroramaxHD_20180421_480p.mp4,1203,49993.0,728972.0,1523852.0,7129,36895,135189,5,6,8,6,6,8,6,6,8,5,6,8,7,7,9,11,10,12,10,9,11,10,9,11,14,15,15,18,21,19,15,17,18,[ 5  6  6  5  7 11 10 10 14 18 15],[ 6  6  6  6  7 10  9  9 15 21 17],[ 8  8  8  8  9 12 11 11 15 19 18]
auroramaxHD_20180421_480p.mp4,1204,53563.0,779552.0,1495633.0,8240,41440,132949,6,6,8,7,6,8,7,6,8,7,6,8,8,7,9,11,10,12,10,9,11,11,10,12,13,15,15,18,20,18,15,17,17,[ 6  7  7  7  8 11 10 11 13 18 15],[ 6  6  6  6  7 10  9 10 15 20 17],[ 8  8  8  8  9 12 11 12 15 18 17]
auroramaxHD_20180421_480p.mp4,1205,36809.0,720831.0,1529738.0,6293,37409,136079,5,6,8,5,6,8,5,6,8,6,6,8,7,7,9,11,10,12,10,9,11,10,9,11,12,14,15,17,20,18,15,16,16,[ 5  5  5  6  7 11 10 10 12 17 15],[ 6  6  6  6  7 10  9  9 14 20 16],[ 8  8  8  8  9 12 11 11 15 18 16]
auroramaxHD_20180421_480p.mp4,1206,39861.0,729377.0,1506603.0,6474,38704,135227,5,6,8,5,6,8,5,6,8,5,6,8,8,7,9,11,10,12,10,9,11,10,9,11,12,14,14,18,20,18,15,17,17,[ 5  5  5  5  8 11 10 10 12 18 15],[ 6  6  6  6  7 10  9  9 14 20 17],[ 8  8  8  8  9 12 11 11 14 18 17]
auroramaxHD_20180421_480p.mp4,1207,85758.0,683703.0,1477124.0,10390,34215,131988,7,6,8,7,6,8,7,6,8,5,6,8,8,7,9,11,10,12,10,9,11,10,9,11,13,13,14,18,20,19,16,18,17,[ 7  7  7  5  8 11 10 10 13 18 16],[ 6  6  6  6  7 10  9  9 13 20 18],[ 8  8  8  8  9 12 11 11 14 19 17]
auroramaxHD_20180421_480p.mp4,1208,43688.0,695200.0,1482872.0,6580,36341,134334,5,6,8,5,6,8,5,6,8,6,6,8,7,8,10,11,10,12,10,9,11,9,8,10,11,12,13,18,21,18,16,18,16,[ 5  5  5  6  7 11 10  9 11 18 16],[ 6  6  6  6  8 10  9  8 12 21 18],[ 8  8  8  8 10 12 11 10 13 18 16]
auroramaxHD_20180421_480p.mp4,1209,51367.0,674095.0,1469270.0,8092,34321,132715,7,6,8,7,6,8,6,6,8,7,6,8,7,8,10,12,11,13,10,9,11,9,8,10,11,11,13,19,21,18,15,17,16,[ 7  7  6  7  7 12 10  9 11 19 15],[ 6  6  6  6  8 11  9  8 11 21 17],[ 8  8  8  8 10 13 11 10 13 18 16]
auroramaxHD_20180421_480p.mp4,1210,69459.0,646658.0,1454763.0,9087,32195,132008,7,6,8,7,6,8,7,6,8,7,6,8,8,8,10,11,11,13,10,9,11,9,8,10,11,10,12,18,20,19,15,17,16,[ 7  7  7  7  8 11 10  9 11 18 15],[ 6  6  6  6  8 11  9  8 10 20 17],[ 8  8  8  8 10 13 11 10 12 19 16]
auroramaxHD_20180421_480p.mp4,1211,42987.0,621516.0,1495951.0,6325,31904,135624,5,6,8,6,6,8,6,6,8,7,6,8,8,8,10,12,11,13,10,9,11,9,8,10,11,10,12,17,19,18,14,16,16,[ 5  6  6  7  8 12 10  9 11 17 14],[ 6  6  6  6  8 11  9  8 10 19 16],[ 8  8  8  8 10 13 11 10 12 18 16]
auroramaxHD_20180421_480p.mp4,1212,34827.0,608367.0,1511269.0,6414,31684,136113,5,6,8,5,6,8,5,6,8,6,6,8,7,8,10,12,11,13,10,9,11,9,8,10,10,10,12,16,18,17,15,16,17,[ 5  5  5  6  7 12 10  9 10 16 15],[ 6  6  6  6  8 11  9  8 10 18 16],[ 8  8  8  8 10 13 11 10 12 17 17]
auroramaxHD_20180421_480p.mp4,1213,48461.0,590939.0,1510860.0,6747,31084,136617,6,6,8,5,6,8,6,6,8,6,6,8,7,8,10,12,11,14,10,9,11,9,8,10,10,10,12,16,17,17,15,17,17,[ 6  5  6  6  7 12 10  9 10 16 15],[ 6  6  6  6  8 11  9  8 10 17 17],[ 8  8  8  8 10 14 11 10 12 17 17]
auroramaxHD_20180421_480p.mp4,1214,39174.0,589473.0,1550949.0,6999,30429,137323,5,6,8,6,6,8,7,6,8,7,6,8,8,8,10,13,12,15,10,9,11,9,8,10,11,10,12,15,17,16,17,19,18,[ 5  6  7  7  8 13 10  9 11 15 17],[ 6  6  6  6  8 12  9  8 10 17 19],[ 8  8  8  8 10 15 11 10 12 16 18]
auroramaxHD_20180421_480p.mp4,1215,58037.0,596429.0,1522752.0,8239,30736,135557,5,6,8,7,6,8,5,6,8,6,6,8,7,8,10,13,12,14,11,10,12,9,8,10,10,10,12,15,16,16,18,20,17,[ 5  7  5  6  7 13 11  9 10 15 18],[ 6  6  6  6  8 12 10  8 10 16 20],[ 8  8  8  8 10 14 12 10 12 16 17]
auroramaxHD_20180421_480p.mp4,1216,112346.0,565326.0,1497931.0,11883,28413,133256,6,6,8,7,6,8,7,6,8,7,6,8,8,8,10,13,12,14,11,10,12,9,8,10,11,10,12,15,16,16,19,21,17,[ 6  7  7  7  8 13 11  9 11 15 19],[ 6  6  6  6  8 12 10  8 10 16 21],[ 8  8  8  8 10 14 12 10 12 16 17]
auroramaxHD_20180421_480p.mp4,1217,103591.0,590950.0,1515528.0,11184,30373,134524,6,6,8,7,6,8,7,6,8,7,6,8,8,8,10,14,13,15,11,10,12,9,8,10,10,9,11,13,15,15,19,21,17,[ 6  7  7  7  8 14 11  9 10 13 19],[ 6  6  6  6  8 13 10  8  9 15 21],[ 8  8  8  8 10 15 12 10 11 15 17]
auroramaxHD_20180421_480p.mp4,1218,119642.0,596886.0,1472659.0,12703,30977,131559,7,6,8,7,6,8,7,6,8,7,6,8,7,8,10,14,13,15,11,10,12,9,8,10,11,10,12,14,15,15,19,21,17,[ 7  7  7  7  7 14 11  9 11 14 19],[ 6  6  6  6  8 13 10  8 10 15 21],[ 8  8  8  8 10 15 12 10 12 15 17]
auroramaxHD_20180421_480p.mp4,1219,124584.0,565584.0,1504326.0,12248,28649,133755,5,6,8,7,6,8,7,6,8,7,6,8,7,8,10,13,12,14,11,10,12,9,8,10,11,10,12,13,14,15,20,21,18,[ 5  7  7  7  7 13 11  9 11 13 20],[ 6  6  6  6  8 12 10  8 10 14 21],[ 8  8  8  8 10 14 12 10 12 15 18]
auroramaxHD_20180421_480p.mp4,1220,129972.0,591529.0,1486165.0,11876,30592,132638,6,6,8,6,6,8,7,6,8,7,6,8,8,7,9,13,12,15,11,10,12,9,8,10,10,10,11,13,14,14,20,22,17,[ 6  6  7  7  8 13 11  9 10 13 20],[ 6  6  6  6  7 12 10  8 10 14 22],[ 8  8  8  8  9 15 12 10 11 14 17]
auroramaxHD_20180421_480p.mp4,1221,170323.0,538347.0,1486209.0,14474,26419,131600,7,6,8,7,6,8,7,6,8,7,6,8,8,7,9,13,12,15,12,11,14,9,8,10,10,9,11,13,14,14,21,23,18,[ 7  7  7  7  8 13 12  9 10 13 21],[ 6  6  6  6  7 12 11  8  9 14 23],[ 8  8  8  8  9 15 14 10 11 14 18]
auroramaxHD_20180421_480p.mp4,1222,88710.0,655355.0,1515459.0,8633,34264,135438,6,6,8,5,6,8,5,6,8,5,6,8,6,7,9,12,12,16,11,12,14,8,8,10,9,9,11,12,14,14,20,23,19,[ 6  5  5  5  6 12 11  8  9 12 20],[ 6  6  6  6  7 12 12  8  9 14 23],[ 8  8  8  8  9 16 14 10 11 14 19]
auroramaxHD_20180421_480p.mp4,1223,189154.0,570079.0,1439453.0,15334,28565,129603,7,6,8,7,6,8,7,6,8,7,6,8,8,7,9,14,13,16,14,13,14,9,8,10,10,10,11,12,14,14,21,23,19,[ 7  7  7  7  8 14 14  9 10 12 21],[ 6  6  6  6  7 13 13  8 10 14 23],[ 8  8  8  8  9 16 14 10 11 14 19]
auroramaxHD_20180421_480p.mp4,1224,129372.0,566620.0,1504773.0,11680,27682,133275,7,6,8,7,6,8,7,6,8,7,6,8,8,7,9,13,13,16,12,13,14,9,8,10,10,9,11,12,13,14,21,24,19,[ 7  7  7  7  8 13 12  9 10 12 21],[ 6  6  6  6  7 13 13  8  9 13 24],[ 8  8  8  8  9 16 14 10 11 14 19]
auroramaxHD_20180421_480p.mp4,1225,15974.0,673114.0,1551418.0,4536,34526,138104,5,6,8,5,6,8,5,6,8,5,6,8,7,7,9,12,13,16,11,12,14,7,8,10,9,9,11,11,13,13,19,22,18,[ 5  5  5  5  7 12 11  7  9 11 19],[ 6  6  6  6  7 13 12  8  9 13 22],[ 8  8  8  8  9 16 14 10 11 13 18]
auroramaxHD_20180421_480p.mp4,1226,13746.0,572848.0,1576470.0,4782,27037,137366,5,6,8,5,6,8,5,6,8,5,6,8,7,8,10,12,13,15,11,12,14,8,8,10,9,9,11,11,13,14,18,23,20,[ 5  5  5  5  7 12 11  8  9 11 18],[ 6  6  6  6  8 13 12  8  9 13 23],[ 8  8  8  8 10 15 14 10 11 14 20]
auroramaxHD_20180421_480p.mp4,1227,7584.0,498806.0,1789554.0,3582,21210,141210,5,6,10,5,6,8,5,6,8,5,6,9,7,8,11,11,11,16,11,12,18,7,8,12,7,8,12,10,11,15,16,22,21,[ 5  5  5  5  7 11 11  7  7 10 16],[ 6  6  6  6  8 11 12  8  8 11 22],[10  8  8  9 11 16 18 12 12 15 21]
auroramaxHD_20180421_480p.mp4,1228,11837.0,519352.0,1850461.0,4756,20746,141452,5,6,10,5,6,10,5,6,10,5,6,10,7,8,12,11,10,15,11,12,19,7,9,12,7,8,12,10,11,15,16,22,21,[ 5  5  5  5  7 11 11  7  7 10 16],[ 6  6  6  6  8 10 12  9  8 11 22],[10 10 10 10 12 15 19 12 12 15 21]
auroramaxHD_20180421_480p.mp4,1229,8099.0,608932.0,1562130.0,3654,27428,136238,5,6,8,5,6,8,5,6,8,5,6,8,7,8,10,11,10,13,12,12,17,8,9,12,7,8,10,10,11,13,18,22,20,[ 5  5  5  5  7 11 12  8  7 10 18],[ 6  6  6  6  8 10 12  9  8 11 22],[ 8  8  8  8 10 13 17 12 10 13 20]
auroramaxHD_20180421_480p.mp4,1230,7203.0,608359.0,1537842.0,3338,28515,136463,5,6,8,5,6,8,5,6,8,5,6,8,6,7,9,11,10,13,11,12,16,9,9,12,7,8,10,10,11,13,19,22,20,[ 5  5  5  5  6 11 11  9  7 10 19],[ 6  6  6  6  7 10 12  9  8 11 22],[ 8  8  8  8  9 13 16 12 10 13 20]
auroramaxHD_20180421_480p.mp4,1231,26018.0,617868.0,1518325.0,6013,28573,134829,5,6,8,5,6,8,5,6,8,5,6,8,7,7,9,11,10,12,11,12,16,9,10,12,7,8,10,10,11,13,18,23,20,[ 5  5  5  5  7 11 11  9  7 10 18],[ 6  6  6  6  7 10 12 10  8 11 23],[ 8  8  8  8  9 12 16 12 10 13 20]
auroramaxHD_20180421_480p.mp4,1232,18303.0,613388.0,1521659.0,4365,30914,137650,5,6,8,5,6,8,5,6,8,6,6,8,7,7,9,11,10,12,11,12,16,9,10,12,8,8,10,10,11,13,20,24,20,[ 5  5  5  6  7 11 11  9  8 10 20],[ 6  6  6  6  7 10 12 10  8 11 24],[ 8  8  8  8  9 12 16 12 10 13 20]
auroramaxHD_20180421_480p.mp4,1233,52469.0,632651.0,1516688.0,8152,32402,135758,6,6,8,5,6,8,5,6,8,6,6,8,7,8,10,11,10,13,12,13,15,11,10,12,8,8,10,10,11,13,22,25,20,[ 6  5  5  6  7 11 12 11  8 10 22],[ 6  6  6  6  8 10 13 10  8 11 25],[ 8  8  8  8 10 13 15 12 10 13 20]
auroramaxHD_20180421_480p.mp4,1234,74757.0,564839.0,1529774.0,10119,27904,135372,6,6,8,7,6,8,7,6,8,7,6,8,8,8,10,12,11,13,12,12,14,11,11,13,9,8,10,11,11,13,21,24,20,[ 6  7  7  7  8 12 12 11  9 11 21],[ 6  6  6  6  8 11 12 11  8 11 24],[ 8  8  8  8 10 13 14 13 10 13 20]
auroramaxHD_20180421_480p.mp4,1235,80123.0,546676.0,1525494.0,9595,27479,136042,6,6,8,5,6,8,6,6,8,7,6,8,8,8,10,12,11,13,12,12,14,11,11,13,9,8,10,11,10,12,22,24,20,[ 6  5  6  7  8 12 12 11  9 11 22],[ 6  6  6  6  8 11 12 11  8 10 24],[ 8  8  8  8 10 13 14 13 10 12 20]
auroramaxHD_20180421_480p.mp4,1236,25166.0,470030.0,1603175.0,5817,22026,140038,6,6,8,5,6,8,5,6,8,6,6,8,7,8,10,12,12,15,12,12,14,11,12,14,8,8,10,10,11,12,18,24,21,[ 6  5  5  6  7 12 12 11  8 10 18],[ 6  6  6  6  8 12 12 12  8 11 24],[ 8  8  8  8 10 15 14 14 10 12 21]
auroramaxHD_20180421_480p.mp4,1237,22865.0,571348.0,1546975.0,5201,30253,139237,5,6,8,5,6,8,5,6,8,5,6,8,7,8,10,12,11,14,13,12,14,11,11,13,8,8,10,9,10,12,19,22,20,[ 5  5  5  5  7 12 13 11  8  9 19],[ 6  6  6  6  8 11 12 11  8 10 22],[ 8  8  8  8 10 14 14 13 10 12 20]
